county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Rankin,110 Clear Branch,Commissioner of Insurance,,REP,Mike Chaney,359,356,1,2
Rankin,110 Clear Branch,Governor,,,Write-in,0,0,0,0
Rankin,110 Clear Branch,Governor,,DEM,Robert Gray,64,63,1,0
Rankin,110 Clear Branch,Governor,,REF,Shawn O'Hara,5,5,0,0
Rankin,110 Clear Branch,Governor,,REP,Phil Bryant,323,319,1,3
Rankin,110 Clear Branch,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,110 Clear Branch,Lieutenant Governor,,DEM,Tim Johnson,67,66,1,0
Rankin,110 Clear Branch,Lieutenant Governor,,LIB,Ron Williams,11,11,0,0
Rankin,110 Clear Branch,Lieutenant Governor,,REF,Rosa B. Williams,2,2,0,0
Rankin,110 Clear Branch,Lieutenant Governor,,REP,Tate Reeves,309,305,1,3
Rankin,110 Clear Branch,Secretary of State,,,Write-in,0,0,0,0
Rankin,110 Clear Branch,Secretary of State,,DEM,Charles E. Graham,59,58,1,0
Rankin,110 Clear Branch,Secretary of State,,REF,Randy Walker,6,6,0,0
Rankin,110 Clear Branch,Secretary of State,,REP,Delbert Hosemann,327,323,1,3
Rankin,110 Clear Branch,State Auditor,,DEM,Jocelyn Pepper Pritchett,53,52,1,0
Rankin,110 Clear Branch,State Auditor,,REF,Lajena Walley,4,4,0,0
Rankin,110 Clear Branch,State Auditor,,REP,Stacey E. Pickering,331,327,1,3
Rankin,110 Clear Branch,State House,62,,Write-in,2,2,0,0
Rankin,110 Clear Branch,State House,62,DEM,Stephen Wilson,68,66,2,0
Rankin,110 Clear Branch,State House,62,REP,Tom Weathersby,319,316,0,3
Rankin,110 Clear Branch,State Senate,35,,Write-in,0,0,0,0
Rankin,110 Clear Branch,State Senate,35,REP,Chris Caughman,356,352,1,3
Rankin,110 Clear Branch,State Treasurer,,,Write-in,0,0,0,0
Rankin,110 Clear Branch,State Treasurer,,REF,Viola V. McFarland,18,17,1,0
Rankin,110 Clear Branch,State Treasurer,,REP,Lynn Fitch,355,351,1,3
Rankin,110 Clear Branch,Ballots Cast,,,,392,387,2,3
Rankin,111 Cleary,Attorney General,,,Write-in,0,0,0,0
Rankin,111 Cleary,Attorney General,,DEM,Jim Hood,221,215,5,1
Rankin,111 Cleary,Attorney General,,REP,Mike Hurst,513,502,10,1
Rankin,111 Cleary,Commissioner of Agriculture & Commerce,,,Write-in,1,0,0,1
Rankin,111 Cleary,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,56,56,0,0
Rankin,111 Cleary,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,7,7,0,0
Rankin,111 Cleary,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,666,650,15,1
Rankin,111 Cleary,Commissioner of Insurance,,,Write-in,1,1,0,0
Rankin,111 Cleary,Commissioner of Insurance,,REP,Mike Chaney,703,686,15,2
Rankin,111 Cleary,Governor,,,Write-in,1,1,0,0
Rankin,111 Cleary,Governor,,DEM,Robert Gray,66,66,0,0
Rankin,111 Cleary,Governor,,REF,Shawn O'Hara,8,8,0,0
Rankin,111 Cleary,Governor,,REP,Phil Bryant,656,639,15,2
Rankin,111 Cleary,Lieutenant Governor,,,Write-in,0,0,0,0
Rankin,111 Cleary,Lieutenant Governor,,DEM,Tim Johnson,80,78,2,0
Rankin,111 Cleary,Lieutenant Governor,,LIB,Ron Williams,18,18,0,0
Rankin,111 Cleary,Lieutenant Governor,,REF,Rosa B. Williams,3,3,0,0
Rankin,111 Cleary,Lieutenant Governor,,REP,Tate Reeves,630,615,13,2
Rankin,111 Cleary,Secretary of State,,,Write-in,0,0,0,0
Rankin,111 Cleary,Secretary of State,,DEM,Charles E. Graham,67,67,0,0
Rankin,111 Cleary,Secretary of State,,REF,Randy Walker,7,6,1,0
Rankin,111 Cleary,Secretary of State,,REP,Delbert Hosemann,657,641,14,2
Rankin,111 Cleary,State Auditor,,,Write-in,0,0,0,0
Rankin,111 Cleary,State Auditor,,DEM,Jocelyn Pepper Pritchett,63,63,0,0
Rankin,111 Cleary,State Auditor,,REF,Lajena Walley,3,3,0,0
Rankin,111 Cleary,State Auditor,,REP,Stacey E. Pickering,667,650,15,2
Rankin,111 Cleary,State House,62,,Write-in,4,3,0,1
Rankin,111 Cleary,State House,62,DEM,Stephen Wilson,96,95,1,0
Rankin,111 Cleary,State House,62,REP,Tom Weathersby,630,615,14,1
Rankin,111 Cleary,State Senate,35,,Write-in,1,1,0,0
Rankin,111 Cleary,State Senate,35,REP,Chris Caughman,676,659,15,2
Rankin,111 Cleary,State Treasurer,,,Write-in,1,1,0,0
Rankin,111 Cleary,State Treasurer,,REF,Viola V. McFarland,29,29,0,0
Rankin,111 Cleary,State Treasurer,,REP,Lynn Fitch,686,670,15,1
Rankin,111 Cleary,Ballots Cast,,,,738,721,15,2
Rankin,112 E Steen Creek,Attorney General,,,Write-in,2,1,1,0
Rankin,112 E Steen Creek,Attorney General,,DEM,Jim Hood,329,314,12,3
Rankin,112 E Steen Creek,Attorney General,,REP,Mike Hurst,554,542,8,4
Rankin,112 E Steen Creek,Commissioner of Agriculture & Commerce,,,Write-in,1,1,0,0
Rankin,112 E Steen Creek,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,116,112,1,3
Rankin,112 E Steen Creek,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,12,12,0,0
Rankin,112 E Steen Creek,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,751,729,18,4
Rankin,112 E Steen Creek,Commissioner of Insurance,,,Write-in,7,7,0,0
Rankin,112 E Steen Creek,Commissioner of Insurance,,REP,Mike Chaney,828,803,19,6
Rankin,112 E Steen Creek,Governor,,,Write-in,3,3,0,0
Rankin,112 E Steen Creek,Governor,,DEM,Robert Gray,126,121,2,3
Rankin,112 E Steen Creek,Governor,,REF,Shawn O'Hara,12,12,0,0
Rankin,112 E Steen Creek,Governor,,REP,Phil Bryant,744,721,19,4
Rankin,112 E Steen Creek,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,112 E Steen Creek,Lieutenant Governor,,DEM,Tim Johnson,147,142,2,3
Rankin,112 E Steen Creek,Lieutenant Governor,,LIB,Ron Williams,16,15,1,0
Rankin,112 E Steen Creek,Lieutenant Governor,,REF,Rosa B. Williams,8,8,0,0
Rankin,112 E Steen Creek,Lieutenant Governor,,REP,Tate Reeves,706,684,18,4
Rankin,112 E Steen Creek,Secretary of State,,,Write-in,1,1,0,0
Rankin,112 E Steen Creek,Secretary of State,,DEM,Charles E. Graham,121,117,1,3
Rankin,112 E Steen Creek,Secretary of State,,REF,Randy Walker,18,18,0,0
Rankin,112 E Steen Creek,Secretary of State,,REP,Delbert Hosemann,742,718,20,4
Rankin,112 E Steen Creek,State Auditor,,,Write-in,1,1,0,0
Rankin,112 E Steen Creek,State Auditor,,DEM,Jocelyn Pepper Pritchett,123,119,1,3
Rankin,112 E Steen Creek,State Auditor,,REF,Lajena Walley,9,9,0,0
Rankin,112 E Steen Creek,State Auditor,,REP,Stacey E. Pickering,746,724,18,4
Rankin,112 E Steen Creek,State House,62,,Write-in,1,1,0,0
Rankin,112 E Steen Creek,State House,62,DEM,Stephen Wilson,145,141,1,3
Rankin,112 E Steen Creek,State House,62,REP,Tom Weathersby,729,707,18,4
Rankin,112 E Steen Creek,State Senate,35,,Write-in,4,4,0,0
Rankin,112 E Steen Creek,State Senate,35,REP,Chris Caughman,812,788,18,6
Rankin,112 E Steen Creek,State Treasurer,,,Write-in,2,1,1,0
Rankin,112 E Steen Creek,State Treasurer,,REF,Viola V. McFarland,78,77,0,1
Rankin,112 E Steen Creek,State Treasurer,,REP,Lynn Fitch,782,758,18,6
Rankin,112 E Steen Creek,Ballots Cast,,,,891,863,21,7
Rankin,113 Mountain Creek,Attorney General,,,Write-in,1,1,0,0
Rankin,113 Mountain Creek,Attorney General,,DEM,Jim Hood,84,81,2,1
Rankin,113 Mountain Creek,Attorney General,,REP,Mike Hurst,149,148,0,1
Rankin,113 Mountain Creek,Commissioner of Agriculture & Commerce,,,Write-in,1,1,0,0
Rankin,113 Mountain Creek,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,40,40,0,0
Rankin,113 Mountain Creek,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,0,0,0,0
Rankin,113 Mountain Creek,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,194,190,2,2
Rankin,113 Mountain Creek,Commissioner of Insurance,,,Write-in,0,0,0,0
Rankin,113 Mountain Creek,Commissioner of Insurance,,REP,Mike Chaney,214,210,2,2
Rankin,113 Mountain Creek,Governor,,,Write-in,1,1,0,0
Rankin,113 Mountain Creek,Governor,,DEM,Robert Gray,35,35,0,0
Rankin,113 Mountain Creek,Governor,,REF,Shawn O'Hara,2,2,0,0
Rankin,113 Mountain Creek,Governor,,REP,Phil Bryant,196,192,2,2
Rankin,113 Mountain Creek,Lieutenant Governor,,,Write-in,0,0,0,0
Rankin,113 Mountain Creek,Lieutenant Governor,,DEM,Tim Johnson,39,39,0,0
Rankin,113 Mountain Creek,Lieutenant Governor,,LIB,Ron Williams,8,8,0,0
Rankin,113 Mountain Creek,Lieutenant Governor,,REF,Rosa B. Williams,0,0,0,0
Rankin,113 Mountain Creek,Lieutenant Governor,,REP,Tate Reeves,184,180,2,2
Rankin,113 Mountain Creek,Secretary of State,,,Write-in,0,0,0,0
Rankin,113 Mountain Creek,Secretary of State,,DEM,Charles E. Graham,37,37,0,0
Rankin,113 Mountain Creek,Secretary of State,,REF,Randy Walker,4,4,0,0
Rankin,113 Mountain Creek,Secretary of State,,REP,Delbert Hosemann,193,189,2,2
Rankin,113 Mountain Creek,State Auditor,,,Write-in,1,1,0,0
Rankin,113 Mountain Creek,State Auditor,,DEM,Jocelyn Pepper Pritchett,40,40,0,0
Rankin,113 Mountain Creek,State Auditor,,REF,Lajena Walley,1,1,0,0
Rankin,113 Mountain Creek,State Auditor,,REP,Stacey E. Pickering,192,188,2,2
Rankin,113 Mountain Creek,State House,62,,Write-in,0,0,0,0
Rankin,113 Mountain Creek,State House,62,DEM,Stephen Wilson,40,39,0,1
Rankin,113 Mountain Creek,State House,62,REP,Tom Weathersby,193,190,2,1
Rankin,113 Mountain Creek,State Senate,35,,Write-in,0,0,0,0
Rankin,113 Mountain Creek,State Senate,35,REP,Chris Caughman,208,204,2,2
Rankin,113 Mountain Creek,State Treasurer,,,Write-in,0,0,0,0
Rankin,113 Mountain Creek,State Treasurer,,REF,Viola V. McFarland,18,18,0,0
Rankin,113 Mountain Creek,State Treasurer,,REP,Lynn Fitch,204,200,2,2
Rankin,113 Mountain Creek,Ballots Cast,,,,239,235,2,2
Rankin,114 N Richland,Attorney General,,,Write-in,2,2,0,0
Rankin,114 N Richland,Attorney General,,DEM,Jim Hood,275,271,2,2
Rankin,114 N Richland,Attorney General,,REP,Mike Hurst,342,336,6,0
Rankin,114 N Richland,Commissioner of Agriculture & Commerce,,,Write-in,0,0,0,0
Rankin,114 N Richland,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,119,116,2,1
Rankin,114 N Richland,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,7,7,0,0
Rankin,114 N Richland,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,494,487,6,1
Rankin,114 N Richland,Commissioner of Insurance,,,Write-in,3,3,0,0
Rankin,114 N Richland,Commissioner of Insurance,,REP,Mike Chaney,568,558,8,2
Rankin,114 N Richland,Governor,,,Write-in,2,2,0,0
Rankin,114 N Richland,Governor,,DEM,Robert Gray,122,119,2,1
Rankin,114 N Richland,Governor,,REF,Shawn O'Hara,6,6,0,0
Rankin,114 N Richland,Governor,,REP,Phil Bryant,493,486,6,1
Rankin,114 N Richland,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,114 N Richland,Lieutenant Governor,,DEM,Tim Johnson,137,133,3,1
Rankin,114 N Richland,Lieutenant Governor,,LIB,Ron Williams,17,17,0,0
Rankin,114 N Richland,Lieutenant Governor,,REF,Rosa B. Williams,5,5,0,0
Rankin,114 N Richland,Lieutenant Governor,,REP,Tate Reeves,461,455,5,1
Rankin,114 N Richland,Secretary of State,,,Write-in,0,0,0,0
Rankin,114 N Richland,Secretary of State,,DEM,Charles E. Graham,114,110,3,1
Rankin,114 N Richland,Secretary of State,,REF,Randy Walker,12,12,0,0
Rankin,114 N Richland,Secretary of State,,REP,Delbert Hosemann,494,488,5,1
Rankin,114 N Richland,State Auditor,,,Write-in,1,1,0,0
Rankin,114 N Richland,State Auditor,,DEM,Jocelyn Pepper Pritchett,122,118,3,1
Rankin,114 N Richland,State Auditor,,REF,Lajena Walley,5,5,0,0
Rankin,114 N Richland,State Auditor,,REP,Stacey E. Pickering,491,485,5,1
Rankin,114 N Richland,State House,62,,Write-in,1,1,0,0
Rankin,114 N Richland,State House,62,DEM,Stephen Wilson,125,124,1,0
Rankin,114 N Richland,State House,62,REP,Tom Weathersby,410,406,4,0
Rankin,114 N Richland,State House,68,,Write-in,2,2,0,0
Rankin,114 N Richland,State House,68,DEM,Credell Calhoun,59,55,2,2
Rankin,114 N Richland,State Senate,30,,Write-in,4,4,0,0
Rankin,114 N Richland,State Senate,30,REP,Dean Kirby,555,547,6,2
Rankin,114 N Richland,State Treasurer,,,Write-in,2,2,0,0
Rankin,114 N Richland,State Treasurer,,REF,Viola V. McFarland,73,70,2,1
Rankin,114 N Richland,State Treasurer,,REP,Lynn Fitch,525,518,6,1
Rankin,114 N Richland,Ballots Cast,,,,628,618,8,2
Rankin,115 S Richland,Attorney General,,,Write-in,0,0,0,0
Rankin,115 S Richland,Attorney General,,DEM,Jim Hood,341,332,8,1
Rankin,115 S Richland,Attorney General,,REP,Mike Hurst,594,582,10,2
Rankin,115 S Richland,Commissioner of Agriculture & Commerce,,,Write-in,0,0,0,0
Rankin,115 S Richland,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,146,143,2,1
Rankin,115 S Richland,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,17,17,0,0
Rankin,115 S Richland,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,769,751,16,2
Rankin,115 S Richland,Commissioner of Insurance,,,Write-in,3,3,0,0
Rankin,115 S Richland,Commissioner of Insurance,,REP,Mike Chaney,884,865,17,2
Rankin,115 S Richland,Governor,,,Write-in,1,1,0,0
Rankin,115 S Richland,Governor,,DEM,Robert Gray,144,141,2,1
Rankin,115 S Richland,Governor,,REF,Shawn O'Hara,10,10,0,0
Rankin,115 S Richland,Governor,,REP,Phil Bryant,777,760,15,2
Rankin,115 S Richland,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,115 S Richland,Lieutenant Governor,,DEM,Tim Johnson,158,155,2,1
Rankin,115 S Richland,Lieutenant Governor,,LIB,Ron Williams,19,19,0,0
Rankin,115 S Richland,Lieutenant Governor,,REF,Rosa B. Williams,8,8,0,0
Rankin,115 S Richland,Lieutenant Governor,,REP,Tate Reeves,744,726,16,2
Rankin,115 S Richland,Secretary of State,,,Write-in,0,0,0,0
Rankin,115 S Richland,Secretary of State,,DEM,Charles E. Graham,146,143,2,1
Rankin,115 S Richland,Secretary of State,,REF,Randy Walker,21,21,0,0
Rankin,115 S Richland,Secretary of State,,REP,Delbert Hosemann,769,751,16,2
Rankin,115 S Richland,State Auditor,,,Write-in,0,0,0,0
Rankin,115 S Richland,State Auditor,,DEM,Jocelyn Pepper Pritchett,149,146,2,1
Rankin,115 S Richland,State Auditor,,REF,Lajena Walley,8,8,0,0
Rankin,115 S Richland,State Auditor,,REP,Stacey E. Pickering,775,757,16,2
Rankin,115 S Richland,State House,60,,Write-in,0,0,0,0
Rankin,115 S Richland,State House,60,REP,John L. Moore,9,9,0,0
Rankin,115 S Richland,State House,62,,Write-in,1,1,0,0
Rankin,115 S Richland,State House,62,DEM,Stephen Wilson,175,172,2,1
Rankin,115 S Richland,State House,62,REP,Tom Weathersby,744,726,16,2
Rankin,115 S Richland,State Senate,30,,Write-in,0,0,0,0
Rankin,115 S Richland,State Senate,30,REP,Dean Kirby,116,115,1,0
Rankin,115 S Richland,State Senate,35,,Write-in,1,1,0,0
Rankin,115 S Richland,State Senate,35,REP,Chris Caughman,755,737,16,2
Rankin,115 S Richland,State Treasurer,,,Write-in,0,0,0,0
Rankin,115 S Richland,State Treasurer,,REF,Viola V. McFarland,84,82,1,1
Rankin,115 S Richland,State Treasurer,,REP,Lynn Fitch,832,814,16,2
Rankin,115 S Richland,Ballots Cast,,,,940,919,18,3
Rankin,116 Star,Attorney General,,,Write-in,0,0,0,0
Rankin,116 Star,Attorney General,,DEM,Jim Hood,144,143,1,0
Rankin,116 Star,Attorney General,,REP,Mike Hurst,279,276,3,0
Rankin,116 Star,Commissioner of Agriculture & Commerce,,,Write-in,0,0,0,0
Rankin,116 Star,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,75,74,1,0
Rankin,116 Star,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,4,4,0,0
Rankin,116 Star,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,344,341,3,0
Rankin,116 Star,Commissioner of Insurance,,,Write-in,4,4,0,0
Rankin,116 Star,Commissioner of Insurance,,REP,Mike Chaney,387,383,4,0
Rankin,116 Star,Governor,,,Write-in,1,1,0,0
Rankin,116 Star,Governor,,DEM,Robert Gray,80,80,0,0
Rankin,116 Star,Governor,,REF,Shawn O'Hara,2,2,0,0
Rankin,116 Star,Governor,,REP,Phil Bryant,342,338,4,0
Rankin,116 Star,Lieutenant Governor,,,Write-in,2,2,0,0
Rankin,116 Star,Lieutenant Governor,,DEM,Tim Johnson,80,79,1,0
Rankin,116 Star,Lieutenant Governor,,LIB,Ron Williams,12,12,0,0
Rankin,116 Star,Lieutenant Governor,,REF,Rosa B. Williams,5,5,0,0
Rankin,116 Star,Lieutenant Governor,,REP,Tate Reeves,322,319,3,0
Rankin,116 Star,Secretary of State,,,Write-in,0,0,0,0
Rankin,116 Star,Secretary of State,,DEM,Charles E. Graham,69,68,1,0
Rankin,116 Star,Secretary of State,,REF,Randy Walker,11,11,0,0
Rankin,116 Star,Secretary of State,,REP,Delbert Hosemann,344,341,3,0
Rankin,116 Star,State Auditor,,,Write-in,0,0,0,0
Rankin,116 Star,State Auditor,,DEM,Jocelyn Pepper Pritchett,75,74,1,0
Rankin,116 Star,State Auditor,,REF,Lajena Walley,2,2,0,0
Rankin,116 Star,State Auditor,,REP,Stacey E. Pickering,347,344,3,0
Rankin,116 Star,State House,62,,Write-in,4,4,0,0
Rankin,116 Star,State House,62,DEM,Stephen Wilson,88,88,0,0
Rankin,116 Star,State House,62,REP,Tom Weathersby,331,327,4,0
Rankin,116 Star,State Senate,35,,Write-in,5,5,0,0
Rankin,116 Star,State Senate,35,REP,Chris Caughman,384,380,4,0
Rankin,116 Star,State Treasurer,,,Write-in,1,1,0,0
Rankin,116 Star,State Treasurer,,REF,Viola V. McFarland,38,38,0,0
Rankin,116 Star,State Treasurer,,REP,Lynn Fitch,370,366,4,0
Rankin,116 Star,Ballots Cast,,,,426,422,4,0
Rankin,118 W Steen Creek,Attorney General,,,Write-in,0,0,0,0
Rankin,118 W Steen Creek,Attorney General,,DEM,Jim Hood,340,332,6,2
Rankin,118 W Steen Creek,Attorney General,,REP,Mike Hurst,512,498,8,6
Rankin,118 W Steen Creek,Commissioner of Agriculture & Commerce,,,Write-in,1,1,0,0
Rankin,118 W Steen Creek,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,124,122,1,1
Rankin,118 W Steen Creek,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,14,14,0,0
Rankin,118 W Steen Creek,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,713,693,13,7
Rankin,118 W Steen Creek,Commissioner of Insurance,,,Write-in,8,8,0,0
Rankin,118 W Steen Creek,Commissioner of Insurance,,REP,Mike Chaney,797,775,14,8
Rankin,118 W Steen Creek,Governor,,,Write-in,2,1,1,0
Rankin,118 W Steen Creek,Governor,,DEM,Robert Gray,131,129,1,1
Rankin,118 W Steen Creek,Governor,,REF,Shawn O'Hara,8,8,0,0
Rankin,118 W Steen Creek,Governor,,REP,Phil Bryant,715,696,12,7
Rankin,118 W Steen Creek,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,118 W Steen Creek,Lieutenant Governor,,DEM,Tim Johnson,143,140,2,1
Rankin,118 W Steen Creek,Lieutenant Governor,,LIB,Ron Williams,29,29,0,0
Rankin,118 W Steen Creek,Lieutenant Governor,,REF,Rosa B. Williams,8,8,0,0
Rankin,118 W Steen Creek,Lieutenant Governor,,REP,Tate Reeves,671,652,12,7
Rankin,118 W Steen Creek,Secretary of State,,,Write-in,0,0,0,0
Rankin,118 W Steen Creek,Secretary of State,,DEM,Charles E. Graham,125,122,2,1
Rankin,118 W Steen Creek,Secretary of State,,REF,Randy Walker,15,15,0,0
Rankin,118 W Steen Creek,Secretary of State,,REP,Delbert Hosemann,708,689,12,7
Rankin,118 W Steen Creek,State Auditor,,,Write-in,1,1,0,0
Rankin,118 W Steen Creek,State Auditor,,DEM,Jocelyn Pepper Pritchett,138,135,2,1
Rankin,118 W Steen Creek,State Auditor,,REF,Lajena Walley,10,10,0,0
Rankin,118 W Steen Creek,State Auditor,,REP,Stacey E. Pickering,702,683,12,7
Rankin,118 W Steen Creek,State House,62,,Write-in,4,4,0,0
Rankin,118 W Steen Creek,State House,62,DEM,Stephen Wilson,150,147,2,1
Rankin,118 W Steen Creek,State House,62,REP,Tom Weathersby,689,670,12,7
Rankin,118 W Steen Creek,State Senate,35,,Write-in,7,7,0,0
Rankin,118 W Steen Creek,State Senate,35,REP,Chris Caughman,784,763,14,7
Rankin,118 W Steen Creek,State Treasurer,,,Write-in,7,7,0,0
Rankin,118 W Steen Creek,State Treasurer,,REF,Viola V. McFarland,68,68,0,0
Rankin,118 W Steen Creek,State Treasurer,,REP,Lynn Fitch,746,724,14,8
Rankin,118 W Steen Creek,Ballots Cast,,,,857,835,14,8
Rankin,119 Briar Hill,Attorney General,,,Write-in,0,0,0,0
Rankin,119 Briar Hill,Attorney General,,DEM,Jim Hood,171,165,5,1
Rankin,119 Briar Hill,Attorney General,,REP,Mike Hurst,176,172,4,0
Rankin,119 Briar Hill,Commissioner of Agriculture & Commerce,,,Write-in,0,0,0,0
Rankin,119 Briar Hill,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,93,91,2,0
Rankin,119 Briar Hill,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,6,6,0,0
Rankin,119 Briar Hill,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,247,239,7,1
Rankin,119 Briar Hill,Commissioner of Insurance,,,Write-in,1,1,0,0
Rankin,119 Briar Hill,Commissioner of Insurance,,REP,Mike Chaney,302,293,8,1
Rankin,119 Briar Hill,Governor,,,Write-in,0,0,0,0
Rankin,119 Briar Hill,Governor,,DEM,Robert Gray,98,97,1,0
Rankin,119 Briar Hill,Governor,,REF,Shawn O'Hara,3,2,1,0
Rankin,119 Briar Hill,Governor,,REP,Phil Bryant,245,237,7,1
Rankin,119 Briar Hill,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,119 Briar Hill,Lieutenant Governor,,DEM,Tim Johnson,93,92,1,0
Rankin,119 Briar Hill,Lieutenant Governor,,LIB,Ron Williams,5,5,0,0
Rankin,119 Briar Hill,Lieutenant Governor,,REF,Rosa B. Williams,3,2,1,0
Rankin,119 Briar Hill,Lieutenant Governor,,REP,Tate Reeves,241,233,7,1
Rankin,119 Briar Hill,Secretary of State,,,Write-in,0,0,0,0
Rankin,119 Briar Hill,Secretary of State,,DEM,Charles E. Graham,96,94,2,0
Rankin,119 Briar Hill,Secretary of State,,REF,Randy Walker,6,5,1,0
Rankin,119 Briar Hill,Secretary of State,,REP,Delbert Hosemann,245,238,6,1
