county,precinct,office,district,candidate,party,votes,winner
George,Salem,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,6,
George,Middle School,Lieutenant Governor,,Tate Reeves,R,252,
George,Middle School,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,77,
George,Central,Lieutenant Governor,,Tate Reeves,R,98,
George,Central,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,10,
George,Benndale,Lieutenant Governor,,Tate Reeves,R,298,
George,Benndale,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,57,
George,Broome,Lieutenant Governor,,Tate Reeves,R,110,
George,Broome,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,10,
George,Twin Creek,Lieutenant Governor,,Tate Reeves,R,166,
George,Twin Creek,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,13,
George,Rocky Creek,Secretary of State,,Delbert Hosemann,R,727,
George,Multi Mart,Secretary of State,,Delbert Hosemann,R,192,
George,Ward,Secretary of State,,Delbert Hosemann,R,184,
George,Shipman,Secretary of State,,Delbert Hosemann,R,168,
George,Courthouse,Secretary of State,,Delbert Hosemann,R,183,
George,Pine Level,Secretary of State,,Delbert Hosemann,R,202,
George,Agricola,Secretary of State,,Delbert Hosemann,R,506,
George,Howell,Secretary of State,,Delbert Hosemann,R,175,
George,Movella,Secretary of State,,Delbert Hosemann,R,170,
George,Multi-Purpose,Secretary of State,,Delbert Hosemann,R,195,
George,Basin,Secretary of State,,Delbert Hosemann,R,484,
George,Davis,Secretary of State,,Delbert Hosemann,R,222,
George,Barton,Secretary of State,,Delbert Hosemann,R,349,
George,City Hall,Secretary of State,,Delbert Hosemann,R,335,
George,Shady Grove,Secretary of State,,Delbert Hosemann,R,471,
George,Bexley,Secretary of State,,Delbert Hosemann,R,320,
George,Salem,Secretary of State,,Delbert Hosemann,R,60,
George,Middle School,Secretary of State,,Delbert Hosemann,R,299,
George,Central,Secretary of State,,Delbert Hosemann,R,102,
George,Benndale,Secretary of State,,Delbert Hosemann,R,311,
George,Broome,Secretary of State,,Delbert Hosemann,R,107,
George,Twin Creek,Secretary of State,,Delbert Hosemann,R,171,
George,Rocky Creek,Attorney General,,Jim Hood,D,391,
George,Rocky Creek,Attorney General,,Steve Simpson,R,396,
George,Multi Mart,Attorney General,,Jim Hood,D,101,
George,Multi Mart,Attorney General,,Steve Simpson,R,103,
George,Ward,Attorney General,,Jim Hood,D,89,
George,Ward,Attorney General,,Steve Simpson,R,104,
George,Shipman,Attorney General,,Jim Hood,D,73,
George,Shipman,Attorney General,,Steve Simpson,R,103,
George,Courthouse,Attorney General,,Jim Hood,D,102,
George,Courthouse,Attorney General,,Steve Simpson,R,97,
George,Pine Level,Attorney General,,Jim Hood,D,92,
George,Pine Level,Attorney General,,Steve Simpson,R,135,
George,Agricola,Attorney General,,Jim Hood,D,245,
George,Agricola,Attorney General,,Steve Simpson,R,301,
George,Howell,Attorney General,,Jim Hood,D,78,
George,Howell,Attorney General,,Steve Simpson,R,115,
George,Movella,Attorney General,,Jim Hood,D,86,
George,Movella,Attorney General,,Steve Simpson,R,92,
George,Multi-Purpose,Attorney General,,Jim Hood,D,120,
George,Multi-Purpose,Attorney General,,Steve Simpson,R,102,
George,Basin,Attorney General,,Jim Hood,D,323,
George,Basin,Attorney General,,Steve Simpson,R,242,
George,Davis,Attorney General,,Jim Hood,D,144,
George,Davis,Attorney General,,Steve Simpson,R,98,
George,Barton,Attorney General,,Jim Hood,D,169,
George,Barton,Attorney General,,Steve Simpson,R,210,
George,City Hall,Attorney General,,Jim Hood,D,196,
George,City Hall,Attorney General,,Steve Simpson,R,169,
George,Shady Grove,Attorney General,,Jim Hood,D,282,
George,Shady Grove,Attorney General,,Steve Simpson,R,237,
George,Bexley,Attorney General,,Jim Hood,D,206,
George,Bexley,Attorney General,,Steve Simpson,R,137,
George,Salem,Attorney General,,Jim Hood,D,35,
George,Salem,Attorney General,,Steve Simpson,R,33,
George,Middle School,Attorney General,,Jim Hood,D,256,
George,Middle School,Attorney General,,Steve Simpson,R,102,
George,Central,Attorney General,,Jim Hood,D,72,
George,Central,Attorney General,,Steve Simpson,R,38,
George,Benndale,Attorney General,,Jim Hood,D,220,
George,Benndale,Attorney General,,Steve Simpson,R,146,
George,Broome,Attorney General,,Jim Hood,D,69,
George,Broome,Attorney General,,Steve Simpson,R,49,
George,Twin Creek,Attorney General,,Jim Hood,D,115,
George,Twin Creek,Attorney General,,Steve Simpson,R,68,
George,Rocky Creek,State Auditor,,Stacey E. Pickering,R,667,
George,Rocky Creek,State Auditor,,Ashley Norwood,Reform,95,
George,Multi Mart,State Auditor,,Stacey E. Pickering,R,180,
George,Multi Mart,State Auditor,,Ashley Norwood,Reform,20,
George,Ward,State Auditor,,Stacey E. Pickering,R,173,
George,Ward,State Auditor,,Ashley Norwood,Reform,17,
George,Shipman,State Auditor,,Stacey E. Pickering,R,148,
George,Shipman,State Auditor,,Ashley Norwood,Reform,22,
George,Courthouse,State Auditor,,Stacey E. Pickering,R,170,
George,Courthouse,State Auditor,,Ashley Norwood,Reform,26,
George,Pine Level,State Auditor,,Stacey E. Pickering,R,193,
George,Pine Level,State Auditor,,Ashley Norwood,Reform,28,
George,Agricola,State Auditor,,Stacey E. Pickering,R,469,
George,Agricola,State Auditor,,Ashley Norwood,Reform,72,
George,Howell,State Auditor,,Stacey E. Pickering,R,148,
George,Howell,State Auditor,,Ashley Norwood,Reform,30,
George,Movella,State Auditor,,Stacey E. Pickering,R,152,
George,Movella,State Auditor,,Ashley Norwood,Reform,22,
George,Multi-Purpose,State Auditor,,Stacey E. Pickering,R,174,
George,Multi-Purpose,State Auditor,,Ashley Norwood,Reform,31,
George,Basin,State Auditor,,Stacey E. Pickering,R,414,
George,Basin,State Auditor,,Ashley Norwood,Reform,108,
George,Davis,State Auditor,,Stacey E. Pickering,R,200,
George,Davis,State Auditor,,Ashley Norwood,Reform,34,
George,Barton,State Auditor,,Stacey E. Pickering,R,308,
George,Barton,State Auditor,,Ashley Norwood,Reform,62,
George,City Hall,State Auditor,,Stacey E. Pickering,R,295,
George,City Hall,State Auditor,,Ashley Norwood,Reform,60,
George,Shady Grove,State Auditor,,Stacey E. Pickering,R,416,
George,Shady Grove,State Auditor,,Ashley Norwood,Reform,84,
George,Bexley,State Auditor,,Stacey E. Pickering,R,250,
George,Bexley,State Auditor,,Ashley Norwood,Reform,83,
George,Salem,State Auditor,,Stacey E. Pickering,R,52,
George,Salem,State Auditor,,Ashley Norwood,Reform,10,
George,Middle School,State Auditor,,Stacey E. Pickering,R,215,
George,Middle School,State Auditor,,Ashley Norwood,Reform,112,
George,Central,State Auditor,,Stacey E. Pickering,R,90,
George,Central,State Auditor,,Ashley Norwood,Reform,16,
George,Benndale,State Auditor,,Stacey E. Pickering,R,262,
George,Benndale,State Auditor,,Ashley Norwood,Reform,79,
George,Broome,State Auditor,,Stacey E. Pickering,R,100,
George,Broome,State Auditor,,Ashley Norwood,Reform,13,
George,Twin Creek,State Auditor,,Stacey E. Pickering,R,155,
George,Twin Creek,State Auditor,,Ashley Norwood,Reform,25,
George,Rocky Creek,State Treasurer,,Lynn Fitch,R,503,
George,Rocky Creek,State Treasurer,,Connie Moran,D,217,
George,Rocky Creek,State Treasurer,,Shawn O'Hara,Reform,61,
George,Multi Mart,State Treasurer,,Lynn Fitch,R,129,
George,Multi Mart,State Treasurer,,Connie Moran,D,63,
George,Multi Mart,State Treasurer,,Shawn O'Hara,Reform,11,
George,Ward,State Treasurer,,Lynn Fitch,R,119,
George,Ward,State Treasurer,,Connie Moran,D,63,
George,Ward,State Treasurer,,Shawn O'Hara,Reform,13,
George,Shipman,State Treasurer,,Lynn Fitch,R,106,
George,Shipman,State Treasurer,,Connie Moran,D,55,
George,Shipman,State Treasurer,,Shawn O'Hara,Reform,16,
George,Courthouse,State Treasurer,,Lynn Fitch,R,121,
George,Courthouse,State Treasurer,,Connie Moran,D,69,
George,Courthouse,State Treasurer,,Shawn O'Hara,Reform,8,
George,Pine Level,State Treasurer,,Lynn Fitch,R,170,
George,Pine Level,State Treasurer,,Connie Moran,D,49,
George,Pine Level,State Treasurer,,Shawn O'Hara,Reform,8,
George,Agricola,State Treasurer,,Lynn Fitch,R,349,
George,Agricola,State Treasurer,,Connie Moran,D,165,
George,Agricola,State Treasurer,,Shawn O'Hara,Reform,35,
George,Howell,State Treasurer,,Lynn Fitch,R,131,
George,Howell,State Treasurer,,Connie Moran,D,37,
George,Howell,State Treasurer,,Shawn O'Hara,Reform,13,
George,Movella,State Treasurer,,Lynn Fitch,R,111,
George,Movella,State Treasurer,,Connie Moran,D,60,
George,Movella,State Treasurer,,Shawn O'Hara,Reform,9,
George,Multi-Purpose,State Treasurer,,Lynn Fitch,R,126,
George,Multi-Purpose,State Treasurer,,Connie Moran,D,82,
George,Multi-Purpose,State Treasurer,,Shawn O'Hara,Reform,9,
George,Basin,State Treasurer,,Lynn Fitch,R,302,
George,Basin,State Treasurer,,Connie Moran,D,229,
George,Basin,State Treasurer,,Shawn O'Hara,Reform,31,
George,Davis,State Treasurer,,Lynn Fitch,R,155,
George,Davis,State Treasurer,,Connie Moran,D,72,
George,Davis,State Treasurer,,Shawn O'Hara,Reform,12,
George,Barton,State Treasurer,,Lynn Fitch,R,244,
George,Barton,State Treasurer,,Connie Moran,D,116,
George,Barton,State Treasurer,,Shawn O'Hara,Reform,20,
George,City Hall,State Treasurer,,Lynn Fitch,R,205,
George,City Hall,State Treasurer,,Connie Moran,D,144,
George,City Hall,State Treasurer,,Shawn O'Hara,Reform,18,
George,Shady Grove,State Treasurer,,Lynn Fitch,R,298,
George,Shady Grove,State Treasurer,,Connie Moran,D,195,
George,Shady Grove,State Treasurer,,Shawn O'Hara,Reform,26,
George,Bexley,State Treasurer,,Lynn Fitch,R,169,
George,Bexley,State Treasurer,,Connie Moran,D,138,
George,Bexley,State Treasurer,,Shawn O'Hara,Reform,36,
George,Salem,State Treasurer,,Lynn Fitch,R,38,
George,Salem,State Treasurer,,Connie Moran,D,24,
George,Salem,State Treasurer,,Shawn O'Hara,Reform,4,
George,Middle School,State Treasurer,,Lynn Fitch,R,145,
George,Middle School,State Treasurer,,Connie Moran,D,191,
George,Middle School,State Treasurer,,Shawn O'Hara,Reform,23,
George,Central,State Treasurer,,Lynn Fitch,R,60,
George,Central,State Treasurer,,Connie Moran,D,35,
George,Central,State Treasurer,,Shawn O'Hara,Reform,12,
George,Benndale,State Treasurer,,Lynn Fitch,R,197,
George,Benndale,State Treasurer,,Connie Moran,D,149,
George,Benndale,State Treasurer,,Shawn O'Hara,Reform,21,
George,Broome,State Treasurer,,Lynn Fitch,R,74,
George,Broome,State Treasurer,,Connie Moran,D,41,
George,Broome,State Treasurer,,Shawn O'Hara,Reform,5,
George,Twin Creek,State Treasurer,,Lynn Fitch,R,106,
George,Twin Creek,State Treasurer,,Connie Moran,D,63,
George,Twin Creek,State Treasurer,,Shawn O'Hara,Reform,15,
George,Rocky Creek,Commissioner of Agriculture & Commerce,,Joel Gill,D,193,
George,Rocky Creek,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,543,
George,Rocky Creek,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,42,
George,Multi Mart,Commissioner of Agriculture & Commerce,,Joel Gill,D,59,
George,Multi Mart,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,136,
George,Multi Mart,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
George,Ward,Commissioner of Agriculture & Commerce,,Joel Gill,D,46,
George,Ward,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,131,
George,Ward,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
George,Shipman,Commissioner of Agriculture & Commerce,,Joel Gill,D,53,
George,Shipman,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,115,
George,Shipman,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
George,Courthouse,Commissioner of Agriculture & Commerce,,Joel Gill,D,60,
George,Courthouse,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,128,
George,Courthouse,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
George,Pine Level,Commissioner of Agriculture & Commerce,,Joel Gill,D,46,
George,Pine Level,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,166,
George,Pine Level,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
George,Agricola,Commissioner of Agriculture & Commerce,,Joel Gill,D,130,
George,Agricola,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,391,
George,Agricola,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,27,
George,Howell,Commissioner of Agriculture & Commerce,,Joel Gill,D,38,
George,Howell,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,132,
George,Howell,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,15,
George,Movella,Commissioner of Agriculture & Commerce,,Joel Gill,D,50,
George,Movella,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,120,
George,Movella,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
George,Multi-Purpose,Commissioner of Agriculture & Commerce,,Joel Gill,D,67,
George,Multi-Purpose,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,136,
George,Multi-Purpose,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
George,Basin,Commissioner of Agriculture & Commerce,,Joel Gill,D,186,
George,Basin,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,341,
George,Basin,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,30,
George,Davis,Commissioner of Agriculture & Commerce,,Joel Gill,D,72,
George,Davis,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,161,
George,Davis,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
George,Barton,Commissioner of Agriculture & Commerce,,Joel Gill,D,85,
George,Barton,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,279,
George,Barton,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,14,
George,City Hall,Commissioner of Agriculture & Commerce,,Joel Gill,D,102,
George,City Hall,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,252,
George,City Hall,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,15,
George,Shady Grove,Commissioner of Agriculture & Commerce,,Joel Gill,D,176,
George,Shady Grove,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,317,
George,Shady Grove,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,23,
George,Bexley,Commissioner of Agriculture & Commerce,,Joel Gill,D,143,
George,Bexley,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,177,
George,Bexley,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,22,
George,Salem,Commissioner of Agriculture & Commerce,,Joel Gill,D,17,
George,Salem,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,46,
George,Salem,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
George,Middle School,Commissioner of Agriculture & Commerce,,Joel Gill,D,166,
George,Middle School,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,168,
George,Middle School,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,21,
George,Central,Commissioner of Agriculture & Commerce,,Joel Gill,D,35,
George,Central,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,67,
George,Central,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
George,Benndale,Commissioner of Agriculture & Commerce,,Joel Gill,D,140,
George,Benndale,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,206,
George,Benndale,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
George,Broome,Commissioner of Agriculture & Commerce,,Joel Gill,D,29,
George,Broome,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,79,
George,Broome,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
George,Twin Creek,Commissioner of Agriculture & Commerce,,Joel Gill,D,54,
George,Twin Creek,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,122,
George,Twin Creek,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
George,Rocky Creek,Commissioner of Insurance,,Mike Chaney,R,604,
George,Rocky Creek,Commissioner of Insurance,,Louis Fondren,D,123,
George,Rocky Creek,Commissioner of Insurance,,Barbara Dale Washer,Reform,47,
George,Multi Mart,Commissioner of Insurance,,Mike Chaney,R,158,
George,Multi Mart,Commissioner of Insurance,,Louis Fondren,D,40,
George,Multi Mart,Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
George,Ward,Commissioner of Insurance,,Mike Chaney,R,145,
George,Ward,Commissioner of Insurance,,Louis Fondren,D,33,
George,Ward,Commissioner of Insurance,,Barbara Dale Washer,Reform,13,
George,Shipman,Commissioner of Insurance,,Mike Chaney,R,124,
George,Shipman,Commissioner of Insurance,,Louis Fondren,D,38,
George,Shipman,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
George,Courthouse,Commissioner of Insurance,,Mike Chaney,R,151,
George,Courthouse,Commissioner of Insurance,,Louis Fondren,D,39,
George,Courthouse,Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
George,Pine Level,Commissioner of Insurance,,Mike Chaney,R,184,
George,Pine Level,Commissioner of Insurance,,Louis Fondren,D,33,
George,Pine Level,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
George,Agricola,Commissioner of Insurance,,Mike Chaney,R,425,
George,Agricola,Commissioner of Insurance,,Louis Fondren,D,90,
George,Agricola,Commissioner of Insurance,,Barbara Dale Washer,Reform,32,
George,Howell,Commissioner of Insurance,,Mike Chaney,R,137,
George,Howell,Commissioner of Insurance,,Louis Fondren,D,31,
George,Howell,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
George,Movella,Commissioner of Insurance,,Mike Chaney,R,128,
George,Movella,Commissioner of Insurance,,Louis Fondren,D,39,
George,Movella,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
George,Multi-Purpose,Commissioner of Insurance,,Mike Chaney,R,152,
George,Multi-Purpose,Commissioner of Insurance,,Louis Fondren,D,55,
George,Multi-Purpose,Commissioner of Insurance,,Barbara Dale Washer,Reform,10,
George,Basin,Commissioner of Insurance,,Mike Chaney,R,347,
George,Basin,Commissioner of Insurance,,Louis Fondren,D,188,
George,Basin,Commissioner of Insurance,,Barbara Dale Washer,Reform,27,
George,Davis,Commissioner of Insurance,,Mike Chaney,R,176,
George,Davis,Commissioner of Insurance,,Louis Fondren,D,55,
George,Davis,Commissioner of Insurance,,Barbara Dale Washer,Reform,10,
George,Barton,Commissioner of Insurance,,Mike Chaney,R,284,
George,Barton,Commissioner of Insurance,,Louis Fondren,D,79,
George,Barton,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
George,City Hall,Commissioner of Insurance,,Mike Chaney,R,261,
George,City Hall,Commissioner of Insurance,,Louis Fondren,D,93,
George,City Hall,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
George,Shady Grove,Commissioner of Insurance,,Mike Chaney,R,372,
George,Shady Grove,Commissioner of Insurance,,Louis Fondren,D,119,
George,Shady Grove,Commissioner of Insurance,,Barbara Dale Washer,Reform,27,
George,Bexley,Commissioner of Insurance,,Mike Chaney,R,220,
George,Bexley,Commissioner of Insurance,,Louis Fondren,D,95,
George,Bexley,Commissioner of Insurance,,Barbara Dale Washer,Reform,28,
George,Salem,Commissioner of Insurance,,Mike Chaney,R,47,
George,Salem,Commissioner of Insurance,,Louis Fondren,D,17,
George,Salem,Commissioner of Insurance,,Barbara Dale Washer,Reform,1,
George,Middle School,Commissioner of Insurance,,Mike Chaney,R,177,
George,Middle School,Commissioner of Insurance,,Louis Fondren,D,151,
George,Middle School,Commissioner of Insurance,,Barbara Dale Washer,Reform,25,
George,Central,Commissioner of Insurance,,Mike Chaney,R,65,
George,Central,Commissioner of Insurance,,Louis Fondren,D,35,
George,Central,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
George,Benndale,Commissioner of Insurance,,Mike Chaney,R,228,
George,Benndale,Commissioner of Insurance,,Louis Fondren,D,123,
George,Benndale,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
George,Broome,Commissioner of Insurance,,Mike Chaney,R,88,
George,Broome,Commissioner of Insurance,,Louis Fondren,D,22,
George,Broome,Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
George,Twin Creek,Commissioner of Insurance,,Mike Chaney,R,132,
George,Twin Creek,Commissioner of Insurance,,Louis Fondren,D,46,
George,Twin Creek,Commissioner of Insurance,,Barbara Dale Washer,Reform,7,
George,Rocky Creek,State Senate,43,Phillip Gandy,R,537,
George,Rocky Creek,State Senate,43,James Vardaman Walley,D,180,
George,Rocky Creek,State Senate,43,James Perry Snyder,I,67,
George,Multi Mart,State Senate,43,Phillip Gandy,R,141,
George,Multi Mart,State Senate,43,James Vardaman Walley,D,44,
George,Multi Mart,State Senate,43,James Perry Snyder,I,21,
George,Ward,State Senate,43,Phillip Gandy,R,148,
George,Ward,State Senate,43,James Vardaman Walley,D,31,
George,Ward,State Senate,43,James Perry Snyder,I,13,
George,Shipman,State Senate,43,Phillip Gandy,R,120,
George,Shipman,State Senate,43,James Vardaman Walley,D,44,
George,Shipman,State Senate,43,James Perry Snyder,I,12,
George,Courthouse,State Senate,43,Phillip Gandy,R,131,
George,Courthouse,State Senate,43,James Vardaman Walley,D,45,
George,Courthouse,State Senate,43,James Perry Snyder,I,19,
George,Pine Level,State Senate,43,Phillip Gandy,R,174,
George,Pine Level,State Senate,43,James Vardaman Walley,D,42,
George,Pine Level,State Senate,43,James Perry Snyder,I,15,
George,Agricola,State Senate,43,Phillip Gandy,R,414,
George,Agricola,State Senate,43,James Vardaman Walley,D,102,
George,Agricola,State Senate,43,James Perry Snyder,I,32,
George,Howell,State Senate,43,Phillip Gandy,R,141,
George,Howell,State Senate,43,James Vardaman Walley,D,28,
George,Howell,State Senate,43,James Perry Snyder,I,16,
George,Movella,State Senate,43,Phillip Gandy,R,144,
George,Movella,State Senate,43,James Vardaman Walley,D,23,
George,Movella,State Senate,43,James Perry Snyder,I,13,
George,Multi-Purpose,State Senate,43,Phillip Gandy,R,136,
George,Multi-Purpose,State Senate,43,James Vardaman Walley,D,66,
George,Multi-Purpose,State Senate,43,James Perry Snyder,I,16,
George,Basin,State Senate,43,Phillip Gandy,R,354,
George,Basin,State Senate,43,James Vardaman Walley,D,160,
George,Basin,State Senate,43,James Perry Snyder,I,48,
George,Davis,State Senate,43,Phillip Gandy,R,166,
George,Davis,State Senate,43,James Vardaman Walley,D,62,
George,Davis,State Senate,43,James Perry Snyder,I,14,
George,Barton,State Senate,43,Phillip Gandy,R,294,
George,Barton,State Senate,43,James Vardaman Walley,D,66,
George,Barton,State Senate,43,James Perry Snyder,I,22,
